hsa_nci_id,peak_date,peak_size
310,12/24/2022,4.99
310,9/9/2023,2.45
310,12/23/2023,5.96
310,8/24/2024,3.33
310,12/21/2024,2.13
310,1/3/2026,2.41
312,12/17/2022,4.9
312,2/18/2023,2.41
312,9/9/2023,2.06
312,12/23/2023,5.13
312,8/31/2024,2.57
312,1/4/2025,2.94
312,9/6/2025,0.81
312,12/27/2025,1.99
313,12/24/2022,3.25
313,12/16/2023,3.6
313,8/31/2024,3.24
313,12/28/2024,2.07
313,8/23/2025,0.67
313,1/10/2026,0.9
314,12/24/2022,1.17
314,3/25/2023,1.31
314,12/16/2023,2.92
314,8/24/2024,2
314,1/24/2026,1.06
315,3/18/2023,3.51
315,12/23/2023,6.05
315,8/24/2024,2.24
315,2/8/2025,1.44
315,9/6/2025,0.8
315,1/10/2026,1.87
316,1/28/2023,3.9
316,12/16/2023,7.18
316,8/17/2024,3.97
316,1/11/2025,2.69
316,12/6/2025,1.51
317,12/31/2022,3.6
317,9/16/2023,2.95
317,12/23/2023,6.93
317,9/7/2024,2.56
317,1/18/2025,3
317,2/7/2026,1.75
318,12/17/2022,3.92
318,12/16/2023,4.55
318,8/24/2024,3.78
318,1/11/2025,2.19
318,9/6/2025,0.75
318,1/3/2026,2.74
319,12/17/2022,4.38
319,3/25/2023,1.1
319,9/2/2023,2.07
319,1/13/2024,4.03
319,8/24/2024,2.93
319,1/11/2025,1.95
319,8/23/2025,0.94
319,1/3/2026,2.23
32,12/24/2022,5.94
32,9/30/2023,3.02
32,12/30/2023,4.64
32,8/24/2024,3.12
32,1/4/2025,2.65
32,9/13/2025,1.46
32,1/10/2026,1.7
320,12/17/2022,3.77
320,3/11/2023,2.47
320,9/16/2023,2.61
320,12/23/2023,5.71
320,9/7/2024,3.06
320,1/4/2025,2.11
320,9/6/2025,0.78
320,1/10/2026,1.66
321,12/10/2022,4.26
321,2/11/2023,3.93
321,9/9/2023,3.11
321,12/16/2023,4.82
321,8/24/2024,3.14
321,1/4/2025,3.57
321,8/23/2025,1.13
321,1/3/2026,1.97
322,12/24/2022,3.26
322,9/16/2023,1.85
322,12/23/2023,4.51
322,9/7/2024,2.97
322,1/4/2025,2.66
322,9/20/2025,0.69
322,1/24/2026,2.29
323,12/24/2022,3.54
323,9/2/2023,2.78
323,12/16/2023,7.62
323,8/24/2024,3.54
323,12/28/2024,3.72
323,9/13/2025,2.05
323,12/27/2025,2.56
324,12/3/2022,5.01
324,3/25/2023,2.68
324,9/9/2023,2.45
324,12/16/2023,6.13
324,8/24/2024,2.08
324,1/4/2025,3.96
324,1/10/2026,2.46
325,12/24/2022,4.25
325,9/2/2023,2.77
325,12/23/2023,4.31
325,8/24/2024,3.14
325,1/4/2025,2.28
325,8/30/2025,0.84
325,1/3/2026,1.85
326,12/17/2022,2.39
326,3/25/2023,1.98
326,9/16/2023,1.81
326,12/23/2023,3.53
326,8/31/2024,2.5
326,1/11/2025,2.37
326,9/13/2025,1.26
326,1/10/2026,2.5
327,12/17/2022,3.47
327,9/16/2023,1.35
327,12/23/2023,3.06
327,8/31/2024,1.6
327,1/18/2025,1.95
327,1/10/2026,1.71
328,12/24/2022,2.83
328,3/11/2023,1.64
328,12/30/2023,3.41
328,9/14/2024,1.6
328,1/4/2025,1.95
328,1/10/2026,1.7
33,12/31/2022,5.08
33,9/9/2023,2.33
33,12/30/2023,4.05
33,8/24/2024,3.69
33,2/8/2025,1.47
33,8/30/2025,1.74
33,1/24/2026,0.93
330,11/5/2022,3.49
330,3/4/2023,2.44
330,9/16/2023,2.26
330,12/23/2023,6.53
330,9/7/2024,3.12
330,1/25/2025,3.28
330,9/6/2025,1.12
330,1/24/2026,1.98
331,12/17/2022,3.42
331,3/18/2023,2.34
331,9/9/2023,3.12
331,12/16/2023,3.99
331,8/31/2024,3.7
331,12/28/2024,2.59
331,8/30/2025,0.75
331,1/3/2026,1.99
332,12/3/2022,3.94
332,12/9/2023,7.91
332,8/24/2024,1.99
332,1/4/2025,3.03
332,1/3/2026,3.13
333,12/17/2022,3.93
333,12/9/2023,4.22
333,8/24/2024,4.51
333,12/28/2024,3.22
333,9/6/2025,1.22
333,12/27/2025,2.17
334,12/3/2022,4.27
334,9/2/2023,2.22
334,12/16/2023,5.88
334,8/24/2024,3.86
334,12/28/2024,3.71
334,9/6/2025,0.67
334,1/10/2026,3.07
335,12/24/2022,4.2
335,3/11/2023,1.85
335,9/2/2023,2.47
335,12/23/2023,3.84
335,8/31/2024,2.9
335,1/4/2025,2.82
335,9/6/2025,0.62
335,1/3/2026,1.69
336,12/24/2022,4.68
336,12/23/2023,5.75
336,8/24/2024,2.94
336,1/4/2025,2.55
336,8/30/2025,0.8
336,1/17/2026,2.35
338,12/10/2022,3.89
338,12/23/2023,4.6
338,8/31/2024,2.69
338,1/11/2025,2.75
338,9/6/2025,1.04
338,1/3/2026,1.76
339,12/17/2022,3.71
339,2/18/2023,3.29
339,9/2/2023,2.48
339,12/23/2023,4.74
339,8/24/2024,3.43
339,12/28/2024,2.38
339,9/6/2025,1.4
339,1/10/2026,1.68
341,12/17/2022,3.36
341,12/16/2023,4.1
341,8/24/2024,2.41
341,2/1/2025,1.44
341,1/3/2026,1.59
342,12/24/2022,3.37
342,3/11/2023,2.13
342,9/23/2023,2.52
342,12/23/2023,4.82
342,9/7/2024,3.8
342,1/4/2025,3.66
342,9/13/2025,0.74
342,1/17/2026,1.99
343,12/24/2022,4.72
343,12/23/2023,3.87
343,8/24/2024,2.91
343,12/28/2024,2.76
343,9/6/2025,0.72
343,1/31/2026,1.72
344,10/29/2022,3.45
344,12/23/2023,4.84
344,8/24/2024,2.64
344,12/28/2024,2.22
344,9/6/2025,0.79
344,1/3/2026,1.6
348,12/17/2022,2.42
348,2/25/2023,1.64
348,9/16/2023,1.39
348,12/23/2023,3.26
348,8/31/2024,1.4
348,1/11/2025,1.55
348,8/30/2025,0.67
348,1/10/2026,1.23
349,12/17/2022,3.94
349,2/18/2023,2.43
349,9/9/2023,1.96
349,12/23/2023,4.76
349,8/31/2024,2.76
349,1/4/2025,2.01
349,1/3/2026,2.34
35,1/21/2023,2.57
35,12/23/2023,4.67
35,9/14/2024,2.59
35,1/18/2025,2.04
35,1/24/2026,1.28
350,3/11/2023,3.23
350,12/16/2023,5.87
350,8/31/2024,4.55
350,1/4/2025,3.25
350,8/23/2025,0.94
350,1/17/2026,3.32
351,12/10/2022,4.63
351,9/16/2023,2.72
351,12/23/2023,7.5
351,9/7/2024,2.95
351,12/28/2024,1.88
351,8/30/2025,0.97
351,1/3/2026,2.7
353,12/10/2022,4.38
353,2/18/2023,1.89
353,9/9/2023,1.84
353,12/23/2023,4.72
353,8/31/2024,2.21
353,12/28/2024,2.84
353,9/6/2025,0.7
353,1/24/2026,1.8
355,10/29/2022,3.65
355,12/24/2022,4.36
355,12/23/2023,4.63
355,8/31/2024,3.08
355,1/11/2025,2.74
355,9/13/2025,1.16
355,1/24/2026,1.55
357,4/8/2023,1.76
357,12/23/2023,6.29
357,8/31/2024,3.15
357,1/4/2025,2.27
357,9/20/2025,1.4
357,1/17/2026,2.27
358,12/31/2022,3.85
358,9/9/2023,4.26
358,12/9/2023,4.29
358,8/31/2024,5.46
358,1/4/2025,2.81
358,8/30/2025,1.41
358,1/10/2026,1.82
359,2/25/2023,1.38
359,12/23/2023,1.94
359,8/31/2024,1.29
36,12/31/2022,4.22
36,9/16/2023,1.95
36,1/6/2024,3.95
36,8/3/2024,1.74
36,3/15/2025,1.15
36,9/13/2025,1.14
36,1/10/2026,0.65
361,12/10/2022,4.28
361,3/18/2023,2.4
361,9/2/2023,3.04
361,12/23/2023,4.63
361,8/31/2024,3.31
361,1/4/2025,3.69
361,8/30/2025,0.76
361,1/10/2026,2.71
362,12/17/2022,6.29
362,2/18/2023,2.12
362,12/23/2023,5.32
362,8/24/2024,2.54
362,12/28/2024,2.86
362,8/23/2025,0.94
362,12/27/2025,2.18
363,12/10/2022,3.91
363,3/25/2023,2.51
363,12/16/2023,5.84
363,8/24/2024,3.28
363,1/4/2025,2.63
363,9/13/2025,1.21
363,1/10/2026,3.5
364,12/17/2022,2.67
364,3/11/2023,1.29
364,8/26/2023,1.49
364,12/9/2023,4.62
364,8/17/2024,2.05
364,12/28/2024,2.51
364,12/27/2025,2.21
365,12/3/2022,2.85
365,9/2/2023,2.16
365,12/23/2023,4.02
365,8/10/2024,2.36
365,12/28/2024,1.85
367,12/31/2022,4.17
367,12/16/2023,5.94
367,9/7/2024,3.73
367,1/11/2025,2.34
367,8/30/2025,1.11
367,1/24/2026,1.81
37,1/21/2023,1.51
37,9/16/2023,2.5
37,12/9/2023,2.76
37,8/24/2024,1.79
37,1/11/2025,1.43
37,4/19/2025,0.94
37,1/3/2026,1.27
370,2/11/2023,3.82
370,12/23/2023,4.67
370,8/31/2024,1.97
370,1/4/2025,2.39
370,1/10/2026,0.9
373,12/17/2022,5.49
373,9/2/2023,2.12
373,12/23/2023,5.04
373,8/31/2024,3.05
373,1/11/2025,2.19
373,8/30/2025,1.27
373,1/10/2026,2.29
374,12/10/2022,2.94
374,3/4/2023,2.23
374,12/23/2023,5
374,8/24/2024,2.76
374,1/11/2025,3.12
374,9/6/2025,0.66
374,1/17/2026,2.64
375,12/10/2022,4.5
375,3/4/2023,2.28
375,9/30/2023,2.03
375,12/23/2023,6.34
375,9/7/2024,2.7
375,1/11/2025,3.06
375,9/6/2025,0.6
375,1/10/2026,2.03
378,12/3/2022,4.76
378,12/30/2023,4.4
378,8/31/2024,2.21
378,2/1/2025,3.12
378,9/6/2025,0.82
378,1/10/2026,2.27
379,11/25/2023,3.5
379,9/21/2024,2.53
379,1/18/2025,2.1
379,1/3/2026,2.16
38,2/11/2023,3.51
38,12/30/2023,4.7
38,9/14/2024,2.72
38,1/11/2025,2.89
38,1/10/2026,1.96
381,3/4/2023,2.3
381,9/16/2023,2.18
381,12/30/2023,5.87
381,8/31/2024,2.16
381,1/4/2025,2.13
381,9/13/2025,0.77
381,1/17/2026,1.91
382,12/24/2022,4.26
382,9/16/2023,1.67
382,12/30/2023,4.58
382,8/24/2024,2.21
382,1/4/2025,2.33
382,9/13/2025,0.86
382,1/17/2026,1.76
383,11/5/2022,3.54
383,1/7/2023,3.08
383,9/23/2023,3.1
383,12/23/2023,7.29
383,8/31/2024,2.2
383,1/11/2025,2.89
383,8/30/2025,2.08
383,1/17/2026,1.33
384,12/10/2022,4.3
384,9/23/2023,2.97
384,12/23/2023,4.75
384,8/31/2024,4.83
384,1/4/2025,3.44
384,8/30/2025,1.37
384,1/24/2026,2.76
385,12/16/2023,3
385,8/17/2024,1.85
385,1/4/2025,0.87
385,1/3/2026,1.11
387,12/24/2022,3.5
387,9/16/2023,2.3
387,12/9/2023,4.1
387,8/31/2024,3.6
387,1/4/2025,2.28
387,9/13/2025,1.06
387,1/17/2026,2.03
389,12/17/2022,4.97
389,3/4/2023,2.18
389,9/9/2023,1.75
389,12/9/2023,6.37
389,8/24/2024,4
389,12/28/2024,3.79
389,8/30/2025,0.87
389,1/3/2026,2.83
39,1/7/2023,4.41
39,11/25/2023,4.72
39,8/24/2024,3.58
39,12/28/2024,2.71
39,9/6/2025,1.03
39,1/10/2026,1.31
390,12/17/2022,3.54
390,2/18/2023,1.77
390,9/2/2023,2.56
390,12/16/2023,3.91
390,8/17/2024,3.58
390,12/28/2024,2.19
390,8/30/2025,1.19
390,1/10/2026,1.65
391,10/22/2022,4.13
391,12/30/2023,3.17
391,9/7/2024,2.27
391,1/25/2025,1.65
391,9/13/2025,0.7
391,1/24/2026,1.44
392,12/24/2022,3.97
392,3/11/2023,2.25
392,9/16/2023,2.86
392,12/23/2023,5.37
392,8/31/2024,2.4
392,1/11/2025,2.8
392,1/10/2026,1.93
394,12/17/2022,4.62
394,12/23/2023,4.87
394,8/17/2024,2.39
394,2/1/2025,1.57
394,8/23/2025,0.87
394,1/3/2026,1.22
395,12/24/2022,6.51
395,3/18/2023,5.65
395,9/30/2023,5.49
395,12/9/2023,5.63
395,8/24/2024,3.31
395,1/25/2025,2.87
395,8/23/2025,1.28
395,1/17/2026,2.54
396,12/3/2022,5.03
396,12/23/2023,4.95
396,8/10/2024,3.05
396,1/4/2025,2.7
396,9/13/2025,1.29
396,1/17/2026,1.71
399,12/24/2022,5.23
399,12/23/2023,6.44
399,8/24/2024,2.61
399,9/6/2025,1.38
399,1/10/2026,2.29
4,12/31/2022,5.63
4,9/16/2023,2.89
4,12/30/2023,5.05
4,9/7/2024,2.79
4,1/11/2025,2.03
4,9/13/2025,1.62
4,1/3/2026,1.62
40,12/31/2022,3.71
40,9/2/2023,4.07
40,12/23/2023,4.62
40,8/24/2024,2.99
40,1/4/2025,2.41
40,9/13/2025,0.98
40,1/3/2026,1.75
400,3/18/2023,3.05
400,9/16/2023,3
400,12/16/2023,4.77
400,9/7/2024,2.98
400,1/11/2025,1.67
400,9/20/2025,0.76
400,1/10/2026,2.24
401,12/10/2022,5.62
401,2/18/2023,2.94
401,9/9/2023,2.19
401,12/23/2023,5.72
401,8/17/2024,3.28
401,12/28/2024,2.59
401,8/30/2025,1.62
401,1/10/2026,1.74
402,12/17/2022,4.79
402,9/9/2023,2.94
402,12/23/2023,5.02
402,8/10/2024,4.12
402,12/28/2024,2.75
402,9/6/2025,1.12
402,1/24/2026,1.93
403,1/7/2023,4.13
403,8/19/2023,4.47
403,1/20/2024,3.79
403,8/3/2024,4.72
403,3/8/2025,1.06
403,8/30/2025,3.93
405,12/24/2022,5
405,9/9/2023,4.81
405,11/25/2023,4.57
405,8/17/2024,4.66
405,1/4/2025,3.52
405,8/30/2025,1.59
405,2/7/2026,1.64
406,12/31/2022,3.72
406,9/16/2023,1.96
406,12/30/2023,2.32
406,8/31/2024,2.41
406,2/15/2025,2.02
406,9/6/2025,0.78
406,12/27/2025,1.24
408,12/31/2022,3.06
408,8/26/2023,3.2
408,2/3/2024,2.72
408,8/3/2024,4.04
408,8/23/2025,3.38
409,1/7/2023,4.94
409,8/26/2023,2.62
409,2/10/2024,2.71
409,8/10/2024,3.6
409,1/11/2025,1.01
409,8/16/2025,2.22
41,12/31/2022,4.63
41,9/23/2023,2.61
41,12/30/2023,4.86
41,8/17/2024,2.46
41,1/11/2025,1.59
41,9/13/2025,1.37
41,1/10/2026,0.72
410,12/31/2022,3.38
410,9/2/2023,4.37
410,1/27/2024,2.75
410,8/3/2024,4.27
410,2/22/2025,0.92
410,8/30/2025,3.6
411,1/7/2023,3.53
411,8/26/2023,3.11
411,1/6/2024,2.47
411,8/17/2024,3.41
411,2/22/2025,0.99
411,8/23/2025,1.44
413,12/31/2022,2.72
413,8/26/2023,3.85
413,2/10/2024,2.36
413,8/3/2024,3.92
413,8/30/2025,3.65
414,1/7/2023,2.06
414,12/30/2023,3.5
414,8/31/2024,2.07
414,12/21/2024,1.61
414,9/6/2025,1.05
414,2/14/2026,1.18
415,12/3/2022,2.54
415,4/22/2023,1.29
415,11/18/2023,3.62
415,8/10/2024,3.19
415,1/4/2025,2.02
415,8/16/2025,1.05
415,12/20/2025,1.8
416,12/31/2022,3.9
416,9/2/2023,3.39
416,2/17/2024,2.7
416,4/20/2024,0.87
416,8/17/2024,3.94
416,2/22/2025,1.55
416,8/30/2025,1.85
416,3/7/2026,0.68
417,12/24/2022,3.15
417,9/2/2023,1.44
417,12/23/2023,2.94
417,8/24/2024,2.18
417,1/4/2025,1.51
417,9/6/2025,0.66
417,2/7/2026,1.2
418,12/24/2022,2.59
418,8/26/2023,1.69
418,12/30/2023,1.65
418,2/24/2024,1.73
418,8/10/2024,2.72
418,3/8/2025,1.44
418,8/30/2025,1.53
418,2/7/2026,1.16
419,1/7/2023,2.72
419,8/26/2023,2.8
419,2/3/2024,2.06
419,8/10/2024,2.91
419,3/15/2025,0.79
419,8/23/2025,1.94
420,1/7/2023,4.41
420,9/9/2023,3.71
420,12/23/2023,3.33
420,8/31/2024,3.28
420,2/8/2025,1.83
420,9/6/2025,1.2
420,1/24/2026,1.74
422,12/24/2022,3.01
422,9/30/2023,1.49
422,2/24/2024,2.28
422,8/17/2024,2.93
422,2/1/2025,1.28
422,9/20/2025,1.72
422,1/3/2026,1.29
423,12/31/2022,3.44
423,8/26/2023,4.53
423,2/3/2024,3
423,8/17/2024,4.2
423,3/15/2025,0.93
423,8/30/2025,2.75
424,12/31/2022,3.16
424,8/26/2023,4.5
424,2/17/2024,3.28
424,8/10/2024,5.84
424,3/15/2025,1.49
424,8/30/2025,3.25
425,12/31/2022,3.35
425,9/2/2023,2.94
425,2/3/2024,2.14
425,7/27/2024,3.31
425,8/30/2025,2.62
426,12/31/2022,4.14
426,9/16/2023,2.85
426,12/30/2023,3.52
426,8/17/2024,4.05
426,1/18/2025,1.71
426,8/30/2025,1.93
426,2/21/2026,0.82
427,12/31/2022,5.18
427,4/15/2023,1.81
427,9/2/2023,4.89
427,2/3/2024,5.12
427,7/27/2024,6.17
427,8/30/2025,4.95
428,12/31/2022,5.56
428,9/9/2023,2.89
428,1/6/2024,2.44
428,8/24/2024,2.97
428,2/1/2025,1.32
428,8/30/2025,1.77
429,1/7/2023,2.21
429,12/16/2023,3.02
429,8/17/2024,1.74
429,12/28/2024,1.16
429,1/10/2026,0.89
430,12/24/2022,3.89
430,8/19/2023,1.96
430,12/16/2023,3.6
430,8/17/2024,2.41
430,1/11/2025,1.32
430,2/14/2026,1.33
433,12/31/2022,4.53
433,4/15/2023,1.8
433,9/2/2023,5.54
433,2/3/2024,2.8
433,8/10/2024,6.84
433,2/15/2025,0.75
433,8/30/2025,3.85
434,12/31/2022,4.21
434,9/2/2023,4.06
434,12/30/2023,3.28
434,8/10/2024,4.06
434,2/8/2025,1.33
434,8/30/2025,2.95
435,1/14/2023,4.41
435,8/19/2023,6.13
435,1/13/2024,2.23
435,8/10/2024,7.26
435,2/22/2025,0.83
435,8/23/2025,1.7
437,12/31/2022,5.43
437,8/26/2023,5.43
437,2/3/2024,3.43
437,8/10/2024,4.48
437,8/30/2025,4
439,12/31/2022,3.82
439,9/9/2023,4.6
439,2/24/2024,1.68
439,8/17/2024,3.81
439,3/8/2025,1.13
439,9/6/2025,1.78
439,12/27/2025,0.79
441,12/31/2022,3.6
441,9/2/2023,3.59
441,12/30/2023,3.28
441,8/17/2024,4.38
441,3/15/2025,1.32
441,8/30/2025,2.54
443,1/7/2023,3.5
443,8/26/2023,3
443,1/6/2024,2.49
443,8/17/2024,4.67
443,2/8/2025,1.81
443,8/30/2025,1.91
443,2/14/2026,0.79
444,12/31/2022,3.89
444,9/2/2023,1.77
444,1/20/2024,1.43
444,8/17/2024,2.19
444,1/11/2025,1.01
444,8/30/2025,1
444,12/20/2025,1.07
447,12/31/2022,7.77
447,9/2/2023,5.63
447,2/3/2024,5.84
447,8/3/2024,5.6
447,2/15/2025,1.6
447,8/23/2025,3.63
449,1/7/2023,3.15
449,8/26/2023,3.84
449,1/27/2024,2.4
449,8/3/2024,4.19
449,3/15/2025,0.92
449,8/30/2025,2.81
45,12/31/2022,4.83
45,3/4/2023,2.27
45,9/9/2023,3.93
45,12/9/2023,2.66
45,8/31/2024,2.73
45,12/28/2024,2.47
45,9/6/2025,1.26
45,12/20/2025,1.4
45,3/14/2026,1.19
450,12/31/2022,3.36
450,9/2/2023,3.11
450,1/13/2024,1.76
450,8/17/2024,2.58
450,3/15/2025,0.92
450,8/30/2025,1.81
451,12/10/2022,2.48
451,9/9/2023,1.82
451,12/23/2023,4.05
451,9/7/2024,1.65
451,12/21/2024,1.78
451,2/14/2026,1.81
452,12/31/2022,3.97
452,9/2/2023,2.37
452,2/3/2024,1.86
452,8/3/2024,2.44
452,3/8/2025,0.87
452,8/30/2025,1.91
453,12/31/2022,3.42
453,9/2/2023,2.87
453,12/30/2023,2.56
453,8/3/2024,3.26
453,2/8/2025,1.03
453,8/30/2025,2.5
454,12/31/2022,4.1
454,8/26/2023,3.8
454,12/30/2023,2.98
454,8/3/2024,4.05
454,2/1/2025,1.1
454,8/30/2025,3.62
455,12/31/2022,4.37
455,8/26/2023,4.87
455,11/11/2023,1.96
455,2/3/2024,3.35
455,8/10/2024,7.12
455,1/11/2025,1.04
455,8/23/2025,2.52
455,2/21/2026,0.57
456,12/31/2022,4.16
456,8/19/2023,3.42
456,2/3/2024,3.69
456,8/10/2024,5.05
456,3/15/2025,1.03
456,8/16/2025,2.64
456,2/7/2026,0.83
458,1/7/2023,5.07
458,9/2/2023,4.25
458,12/2/2023,5.65
458,8/24/2024,7.99
458,2/15/2025,3.03
458,4/26/2025,2.22
458,9/20/2025,1.88
458,3/7/2026,3.31
459,12/31/2022,5.36
459,8/26/2023,3.75
459,12/30/2023,4.1
459,2/24/2024,3.48
459,8/10/2024,4.17
459,2/1/2025,1.3
459,8/30/2025,2.17
459,12/27/2025,1.55
46,12/31/2022,4.99
46,12/30/2023,3.88
46,9/7/2024,3.6
46,12/28/2024,2.09
46,9/6/2025,0.88
46,1/24/2026,1.54
460,12/31/2022,3.84
460,11/11/2023,2.95
460,8/10/2024,2.04
460,1/4/2025,2.74
460,1/31/2026,1.36
462,12/24/2022,3.02
462,9/2/2023,3.03
462,2/3/2024,1.97
462,8/3/2024,2.89
462,2/1/2025,1.23
462,8/30/2025,2.08
463,1/14/2023,2.6
463,9/2/2023,3.67
463,2/17/2024,3.04
463,8/10/2024,4.65
463,3/8/2025,1.33
463,8/30/2025,2.71
464,12/31/2022,2.98
464,9/2/2023,3.24
464,2/3/2024,2.69
464,8/10/2024,4.67
464,3/8/2025,0.77
464,8/30/2025,2.73
465,12/31/2022,4.45
465,8/26/2023,4.47
465,2/10/2024,2.64
465,8/17/2024,6.58
465,3/22/2025,1.32
465,8/30/2025,3.09
467,12/31/2022,5.02
467,8/26/2023,6.34
467,2/10/2024,4.82
467,8/10/2024,5.96
467,3/22/2025,1.63
467,8/23/2025,6.21
467,3/28/2026,0.72
470,1/7/2023,2.71
470,9/2/2023,2.5
470,2/3/2024,2.99
470,8/10/2024,3.47
470,1/18/2025,1.31
470,8/23/2025,2.74
471,1/7/2023,4.56
471,8/5/2023,3.42
471,1/27/2024,3.52
471,8/10/2024,4.8
471,3/22/2025,1.14
471,8/23/2025,3.12
471,2/21/2026,1.17
474,12/24/2022,7.18
474,9/9/2023,3.95
474,12/16/2023,4.46
474,2/10/2024,3.8
474,8/24/2024,4.82
474,3/8/2025,2.97
474,8/30/2025,1.86
474,2/21/2026,2.24
475,12/31/2022,2.93
475,12/16/2023,3.07
475,8/17/2024,3.93
475,1/11/2025,1.62
475,1/10/2026,2.97
477,1/21/2023,0.73
477,8/26/2023,6.01
477,2/10/2024,4.79
477,8/10/2024,5.11
477,3/1/2025,1.43
477,8/23/2025,2.78
478,12/24/2022,4.45
478,9/9/2023,3.23
478,12/23/2023,4.11
478,8/17/2024,5.5
478,2/15/2025,2.77
478,9/6/2025,1.14
478,1/10/2026,2.98
479,1/21/2023,3.08
479,9/2/2023,5.7
479,1/13/2024,3.89
479,8/17/2024,5.59
479,2/8/2025,1.3
479,8/30/2025,2.02
479,1/31/2026,0.53
48,12/31/2022,5.08
48,9/9/2023,2.61
48,12/30/2023,3.71
48,8/17/2024,2.85
48,1/4/2025,1.35
48,8/30/2025,1.49
48,1/24/2026,0.91
481,12/17/2022,5.89
481,9/2/2023,4.35
481,12/2/2023,4.15
481,8/31/2024,4.71
481,2/8/2025,1.91
481,8/30/2025,1.53
481,12/27/2025,1.61
482,12/31/2022,7.37
482,8/26/2023,7
482,12/9/2023,3.8
482,3/2/2024,4.92
482,8/17/2024,4.21
482,1/4/2025,1.69
482,3/8/2025,2.11
482,8/23/2025,2.94
482,12/6/2025,1.83
484,1/7/2023,4.58
484,8/26/2023,5.07
484,1/6/2024,3.37
484,8/10/2024,4.48
484,2/8/2025,1.73
484,8/16/2025,1.77
484,11/1/2025,1.74
485,1/14/2023,2.92
485,9/2/2023,4.45
485,12/23/2023,4.31
485,8/17/2024,3.78
485,2/8/2025,1.56
485,8/23/2025,2.39
485,1/17/2026,0.71
487,12/31/2022,4.83
487,9/2/2023,2.95
487,2/10/2024,2.19
487,8/24/2024,2.7
487,2/1/2025,1.03
487,8/30/2025,1.53
487,1/3/2026,1.04
488,12/31/2022,5.99
488,4/22/2023,1.32
488,9/2/2023,4.22
488,2/17/2024,4.21
488,8/24/2024,3.47
488,2/15/2025,2.74
488,8/16/2025,2.29
488,2/14/2026,2.89
489,12/31/2022,2.74
489,9/2/2023,3.75
489,1/6/2024,2.73
489,8/17/2024,4.54
489,3/1/2025,1.17
489,8/30/2025,2.35
49,2/4/2023,3.73
49,9/30/2023,1.98
49,12/30/2023,3.2
49,9/7/2024,3.49
49,1/4/2025,1.55
49,9/20/2025,0.91
490,1/14/2023,6.23
490,8/26/2023,5.26
490,12/7/2024,1.5
490,8/16/2025,3.39
490,1/31/2026,0.75
491,12/10/2022,4.03
491,9/2/2023,9.96
491,12/23/2023,4.23
491,8/10/2024,6.05
491,12/21/2024,3.66
491,8/30/2025,1.2
491,12/27/2025,1.89
491,2/28/2026,1.98
492,12/31/2022,5.57
492,9/2/2023,2.43
492,1/13/2024,2.84
492,8/17/2024,5.1
492,1/18/2025,2.16
492,9/6/2025,1.57
492,12/20/2025,1.41
495,12/31/2022,4.66
495,9/2/2023,3.15
495,1/6/2024,3.51
495,8/10/2024,3.4
495,2/22/2025,1.5
495,8/30/2025,2.04
498,12/24/2022,4.82
498,8/26/2023,4.46
498,12/30/2023,5.28
498,8/10/2024,2.45
498,2/15/2025,1.93
498,8/23/2025,1.52
498,12/20/2025,1.29
5,1/7/2023,3.92
5,9/9/2023,2
5,12/30/2023,3.19
5,8/24/2024,2.61
5,1/4/2025,1.09
5,9/6/2025,1.05
5,1/10/2026,0.59
50,12/31/2022,3.28
50,12/9/2023,4.07
50,9/7/2024,5.72
50,12/28/2024,1.4
50,9/6/2025,1.37
50,1/17/2026,2.83
500,12/31/2022,5.29
500,9/2/2023,3.91
500,1/13/2024,3.57
500,8/10/2024,4.47
500,3/22/2025,1.06
500,8/30/2025,2.98
500,1/3/2026,0.64
501,1/14/2023,3.95
501,9/9/2023,3.4
501,1/13/2024,2.74
501,8/3/2024,4.86
501,1/11/2025,0.54
501,3/8/2025,0.54
501,8/30/2025,2.31
502,12/31/2022,8.63
502,8/26/2023,4.67
502,1/27/2024,6.79
502,8/17/2024,6.15
502,2/8/2025,3.8
502,11/1/2025,2.85
503,12/31/2022,4.07
503,9/9/2023,4.68
503,12/16/2023,3.3
503,8/17/2024,4.36
503,2/8/2025,2.03
503,9/6/2025,2.11
503,1/31/2026,0.76
504,12/31/2022,9.13
504,9/30/2023,4.67
504,12/30/2023,5.76
504,8/3/2024,8.74
504,12/28/2024,1.06
504,3/22/2025,1.74
504,8/23/2025,6.85
504,12/13/2025,0.79
505,12/31/2022,3.48
505,8/26/2023,5.52
505,1/27/2024,3.55
505,8/10/2024,4.96
505,3/1/2025,0.93
505,8/30/2025,4.51
506,12/31/2022,3.28
506,9/2/2023,2.11
506,1/20/2024,2.27
506,8/3/2024,3.28
506,2/1/2025,1.1
506,8/30/2025,2.36
507,12/31/2022,4.58
507,9/2/2023,5.48
507,1/13/2024,4.37
507,8/24/2024,5.96
507,3/1/2025,2.35
507,8/30/2025,2.93
507,1/31/2026,0.79
508,12/3/2022,6.41
508,8/26/2023,4.89
508,12/16/2023,4.31
508,8/17/2024,3.46
508,1/25/2025,1.75
508,12/20/2025,2.51
509,1/7/2023,3.65
509,9/2/2023,5.85
509,1/6/2024,2.22
509,8/10/2024,5.87
509,3/29/2025,1.37
509,8/30/2025,2.15
51,1/7/2023,3.75
51,9/2/2023,3.49
51,11/11/2023,3.32
51,8/31/2024,5.5
51,1/11/2025,1.75
